action_encoded,discount_pct,confidence,retry_count_so_far,amount_log,is_escalation,hour_of_day,is_weekend,channel_encoded,is_anomaly
0,0.0,0.85,1,9.268059,0,11,0,1,0
2,0.0,0.88,0,10.375431,0,7,0,1,0
2,0.0,0.88,0,8.599567,0,15,1,3,0
0,0.0,0.85,1,12.238021,0,13,0,1,0
2,0.0,0.88,0,10.766734,0,8,1,2,0
1,5.0,0.79,3,9.86808,0,22,0,0,0
1,5.0,0.76,4,10.154321,0,15,0,2,0
3,0.0,0.88,0,12.158858,1,2,0,1,0
1,5.0,0.73,5,12.717878,0,12,0,1,0
0,0.0,0.85,1,8.024757,0,12,0,1,0
2,0.0,0.85,1,10.621712,0,14,0,1,0
2,0.0,0.85,1,7.838816,0,13,0,0,0
3,0.0,0.85,1,12.307087,1,10,1,1,0
1,5.0,0.65,8,13.01647,0,10,0,1,0
0,0.0,0.85,1,10.597432,0,9,1,0,0
1,5.0,0.79,3,12.823934,0,11,0,1,0
2,0.0,0.85,1,10.269751,0,9,0,2,0
0,0.0,0.85,1,9.136808,0,21,1,1,0
0,0.0,0.85,1,12.330425,0,12,0,2,0
1,5.0,0.7,6,11.621644,0,10,0,1,0
1,5.0,0.79,3,11.962762,0,12,0,2,0
0,0.0,0.85,1,11.094457,0,12,0,1,0
1,5.0,0.79,3,9.925139,0,23,0,3,0
2,0.0,0.85,1,8.792595,0,11,0,0,0
2,0.0,0.88,0,8.168237,0,12,1,0,0
2,0.0,0.88,0,9.266348,0,17,0,0,0
2,0.0,0.85,1,8.193055,0,11,1,0,0
1,5.0,0.79,3,12.302629,0,15,0,1,0
2,0.0,0.85,1,9.055191,0,9,0,0,0
3,0.0,0.85,1,11.995716,1,22,0,2,0
0,41.8,0.2021,19,10.112617,0,14,0,1,1
1,5.0,0.76,4,11.006896,0,11,0,0,0
0,45.4,0.0738,4,14.531471,0,13,0,1,1
2,0.0,0.85,1,7.244563,0,9,1,3,0
1,5.0,0.79,3,10.71175,0,15,1,0,0
3,0.0,0.88,0,12.496038,1,2,0,0,0
0,0.0,0.85,1,11.132692,0,13,1,0,0
1,5.0,0.79,3,10.747329,0,13,1,0,0
0,0.0,0.85,1,9.97527,0,18,1,0,0
1,5.0,0.79,3,10.169195,0,12,0,1,0
2,0.0,0.88,0,10.338327,0,10,0,2,0
1,5.0,0.73,5,11.305984,0,0,1,1,0
2,0.0,0.85,1,8.201002,0,11,0,0,0
1,5.0,0.82,2,10.220958,0,18,0,0,0
0,0.0,0.85,1,9.695776,0,12,1,0,0
0,0.0,0.85,1,13.236167,0,1,0,1,0
1,5.0,0.65,10,13.192156,0,12,0,2,0
1,5.0,0.79,3,10.89294,0,17,1,0,0
2,0.0,0.85,1,10.270116,0,14,0,1,0
1,5.0,0.79,3,10.750975,0,18,0,1,0
3,0.0,0.85,1,10.937441,1,13,0,1,0
3,0.0,0.85,1,11.097691,1,16,0,0,0
1,5.0,0.65,8,10.032229,0,3,0,3,0
1,5.0,0.65,8,8.480461,0,0,0,1,0
2,0.0,0.88,0,12.381903,0,11,0,2,0
1,5.0,0.79,3,9.75771,0,14,0,1,0
3,0.0,0.85,1,10.729535,1,21,0,3,0
1,5.0,0.65,8,11.415876,0,3,0,0,0
0,0.0,0.85,1,11.682149,0,8,0,1,0
2,0.0,0.85,1,10.744773,0,19,1,1,0
0,79.3,0.0875,1,15.038902,0,6,0,2,1
1,5.0,0.7,6,9.022694,0,13,0,3,0
1,5.0,0.76,4,12.875407,0,13,0,1,0
0,0.0,0.85,1,11.420538,0,11,0,2,0
1,5.0,0.7,6,9.619768,0,16,0,0,0
2,0.0,0.85,1,12.164264,0,11,0,2,0
3,0.0,0.88,0,13.073439,1,22,0,1,0
2,0.0,0.88,0,9.262735,0,9,1,0,0
2,0.0,0.85,1,8.550431,0,10,0,0,0
2,0.0,0.85,1,9.152977,0,14,0,0,0
1,5.0,0.79,3,11.602509,0,18,0,1,0
1,5.0,0.82,2,14.282181,0,11,0,2,0
3,0.0,0.85,1,12.25554,1,22,1,1,0
1,5.0,0.82,2,9.003787,0,18,0,0,0
0,0.0,0.85,1,11.203506,0,8,0,1,0
2,0.0,0.88,0,10.193908,0,16,0,1,0
2,0.0,0.88,0,11.590578,0,13,0,1,0
2,0.0,0.85,1,12.579624,0,9,0,2,0
1,5.0,0.7,6,10.31709,0,13,0,0,0
1,5.0,0.73,5,12.510945,0,0,0,1,0
2,0.0,0.85,1,11.938357,0,18,1,2,0
3,0.0,0.88,0,12.20726,1,23,0,1,0
1,5.0,0.7,6,13.429392,0,12,1,2,0
3,0.0,0.88,0,14.002025,1,15,0,2,0
2,0.0,0.85,1,11.9431,0,17,0,2,0
2,0.0,0.88,0,9.494759,0,12,1,0,0
1,5.0,0.79,3,10.71348,0,6,1,0,0
1,5.0,0.82,2,11.807388,0,17,0,1,0
0,0.0,0.85,1,11.27354,0,12,0,0,0
1,5.0,0.79,3,12.232046,0,18,0,1,0
2,0.0,0.88,0,9.897054,0,11,1,1,0
2,0.0,0.88,0,11.023541,0,13,1,1,0
1,5.0,0.79,3,13.606176,0,23,1,2,0
2,0.0,0.88,0,9.657287,0,10,1,2,0
0,0.0,0.85,1,10.51665,0,23,1,1,0
1,5.0,0.73,5,11.438297,0,14,1,1,0
2,0.0,0.88,0,11.568434,0,17,0,1,0
1,5.0,0.82,2,10.53548,0,5,0,0,0
1,5.0,0.65,9,9.873718,0,21,1,0,0
1,49.1,0.1053,6,12.780164,0,0,0,2,1
1,5.0,0.76,4,12.161893,0,23,1,1,0
1,5.0,0.79,3,10.507045,0,20,0,1,0
1,5.0,0.73,5,10.239822,0,13,0,0,0
0,0.0,0.85,1,11.325635,0,10,0,1,0
0,0.0,0.85,1,9.990781,0,10,0,3,0
1,5.0,0.65,8,13.713029,0,12,1,2,0
1,5.0,0.79,3,9.946655,0,13,0,0,0
0,0.0,0.85,1,11.167012,0,12,0,1,0
3,0.0,0.88,0,13.033832,1,1,0,2,0
3,0.0,0.88,0,13.821005,1,0,0,2,0
1,5.0,0.76,4,9.663104,0,13,1,0,0
1,5.0,0.76,4,9.356034,0,11,0,0,0
1,5.0,0.76,4,11.622355,0,13,0,0,0
2,0.0,0.88,0,8.718229,0,15,1,3,0
1,5.0,0.82,2,10.669481,0,17,0,1,0
3,0.0,0.88,0,11.922926,1,17,0,1,0
1,5.0,0.82,2,11.189336,0,17,0,1,0
2,0.0,0.88,0,10.985445,0,11,0,1,0
0,0.0,0.85,1,8.053553,0,13,1,0,0
2,0.0,0.88,0,7.079252,0,11,0,1,0
3,0.0,0.85,1,12.1618,1,18,1,1,0
2,0.0,0.85,1,10.769766,0,13,0,1,0
3,0.0,0.88,0,13.634267,1,0,1,2,0
2,0.0,0.85,1,9.329147,0,22,0,0,0
2,0.0,0.88,0,10.519274,0,13,0,2,0
1,5.0,0.79,3,12.465971,0,9,0,2,0
2,0.0,0.85,1,9.015827,0,9,0,0,0
3,0.0,0.85,1,13.253756,1,0,0,1,0
0,0.0,0.85,1,10.485312,0,12,0,1,0
2,0.0,0.85,1,8.569698,0,13,0,0,0
2,0.0,0.85,1,10.886139,0,17,0,1,0
1,5.0,0.7,6,11.394615,0,15,1,2,0
0,66.4,0.0944,19,11.195338,0,15,0,1,1
0,66.7,0.1241,7,15.688677,0,2,1,2,1
2,0.0,0.85,1,7.947081,0,17,0,3,0
2,0.0,0.88,0,11.170326,0,15,1,2,0
2,0.0,0.85,1,11.039791,0,19,0,2,0
1,5.0,0.82,2,8.273849,0,18,0,0,0
0,0.0,0.85,1,10.685184,0,20,0,1,0
2,0.0,0.85,1,8.264338,0,16,0,1,0
2,0.0,0.88,0,9.401206,0,12,0,0,0
2,0.0,0.85,1,8.244788,0,4,1,3,0
1,5.0,0.73,5,12.440422,0,10,0,2,0
1,5.0,0.79,3,11.002943,0,17,0,0,0
2,0.0,0.85,1,8.565524,0,12,0,0,0
1,5.0,0.82,2,13.111513,0,12,0,2,0
1,5.0,0.7,6,12.736258,0,1,0,1,0
3,0.0,0.88,0,12.01436,1,0,0,1,0
3,0.0,0.85,1,11.943138,1,23,0,2,0
1,5.0,0.82,2,11.279451,0,17,0,1,0
2,0.0,0.85,1,9.982835,0,11,1,3,0
0,0.0,0.85,1,6.616654,0,16,0,3,0
0,0.0,0.85,1,13.557376,0,11,0,2,0
0,0.0,0.85,1,9.813267,0,12,0,3,0
2,0.0,0.88,0,11.604772,0,12,1,2,0
1,53.6,0.0706,17,10.133168,0,1,1,2,1
2,0.0,0.85,1,8.291343,0,11,0,0,0
1,5.0,0.82,2,6.827467,0,21,0,1,0
2,0.0,0.88,0,6.771752,0,13,0,3,0
1,5.0,0.82,2,10.859529,0,18,0,1,0
2,0.0,0.88,0,9.036971,0,17,1,0,0
1,5.0,0.82,2,11.806182,0,17,1,1,0
1,5.0,0.73,5,12.950054,0,3,0,1,0
3,0.0,0.88,0,12.205518,1,15,1,1,0
1,5.0,0.79,3,10.889743,0,20,0,2,0
2,0.0,0.85,1,7.738889,0,10,1,0,0
1,5.0,0.82,2,10.378774,0,19,0,2,0
1,5.0,0.82,2,9.379383,0,21,0,1,0
2,0.0,0.85,1,10.754494,0,12,0,1,0
1,5.0,0.82,2,10.999988,0,16,1,1,0
0,59.1,0.1646,5,3.321793,0,10,0,1,1
2,0.0,0.79,3,9.636866,0,14,0,0,0
2,0.0,0.88,0,9.090471,0,14,1,0,0
1,5.0,0.82,2,11.164961,0,6,1,0,0
2,0.0,0.88,0,7.896404,0,11,1,3,0
1,5.0,0.73,5,7.926144,0,17,0,1,0
1,5.0,0.79,3,9.728856,0,11,0,2,0
1,5.0,0.82,2,11.879334,0,16,0,1,0
1,5.0,0.76,4,13.168638,0,7,1,2,0
0,0.0,0.85,1,11.882396,0,8,1,1,0
1,5.0,0.82,2,10.691133,0,22,0,0,0
1,5.0,0.82,2,10.932353,0,4,1,1,0
2,0.0,0.88,0,9.523332,0,11,0,1,0
1,5.0,0.7,6,9.755742,0,21,0,3,0
2,0.0,0.85,1,12.18316,0,14,1,2,0
2,0.0,0.88,0,10.258899,0,13,1,1,0
1,5.0,0.82,2,11.454427,0,12,0,0,0
3,0.0,0.88,0,11.900676,1,2,0,1,0
1,5.0,0.79,3,9.072144,0,7,0,0,0
2,0.0,0.88,0,9.649441,0,7,1,2,0
0,0.0,0.85,1,7.885307,0,19,0,3,0
1,5.0,0.73,5,11.213307,0,23,1,1,0
1,5.0,0.79,3,11.461375,0,14,0,1,0
2,0.0,0.85,1,8.804427,0,18,0,1,0
1,56.5,0.1198,18,11.601322,0,20,0,1,1
2,0.0,0.88,0,10.863087,0,9,0,1,0
2,0.0,0.85,1,10.610904,0,15,0,1,0
3,0.0,0.85,1,11.297916,1,12,1,0,0
0,0.0,0.85,1,11.22144,0,12,0,0,0
2,0.0,0.88,0,7.04058,0,11,0,0,0
0,0.0,0.88,0,11.20412,0,13,1,0,0
0,0.0,0.85,1,6.771638,0,17,0,2,0
1,5.0,0.65,11,8.97727,0,0,0,3,0
2,0.0,0.88,0,9.327711,0,11,0,0,0
1,71.1,0.1419,2,13.986234,0,13,1,3,1
2,0.0,0.88,0,9.099047,0,18,0,0,0
3,0.0,0.88,0,6.010777,1,16,1,1,0
1,5.0,0.7,6,12.011474,0,12,0,1,0
0,0.0,0.85,1,11.920136,0,12,0,1,0
2,0.0,0.88,0,9.72559,0,11,1,1,0
3,0.0,0.85,1,13.52081,1,23,0,2,0
2,0.0,0.85,1,10.797606,0,11,1,2,0
2,0.0,0.85,1,9.46519,0,22,1,0,0
2,0.0,0.85,1,12.123958,0,15,1,2,0
2,0.0,0.85,1,10.849698,0,15,0,2,0
2,0.0,0.88,0,7.323349,0,13,1,3,0
0,0.0,0.85,1,10.844618,0,14,0,1,0
0,0.0,0.85,1,11.416885,0,14,1,0,0
1,46.7,0.1435,3,15.073665,0,20,0,1,1
0,0.0,0.85,1,11.392161,0,20,0,1,0
1,5.0,0.82,2,10.099136,0,12,0,0,0
0,0.0,0.85,1,7.951982,0,19,1,0,0
2,0.0,0.88,0,13.326248,0,17,0,0,0
0,0.0,0.85,1,10.525899,0,0,0,1,0
3,0.0,0.88,0,13.571498,1,13,0,2,0
1,5.0,0.82,2,11.762827,0,19,0,1,0
2,0.0,0.85,1,9.799599,0,11,0,2,0
3,0.0,0.88,0,11.263717,1,22,0,1,0
0,0.0,0.85,1,11.805747,0,19,0,1,0
1,5.0,0.79,3,8.19288,0,20,1,0,0
2,0.0,0.85,1,8.191809,0,6,1,0,0
1,5.0,0.65,9,12.509574,0,10,0,1,0
1,5.0,0.76,4,12.574022,0,12,0,2,0
1,5.0,0.7,6,13.301437,0,8,1,2,0
2,0.0,0.85,1,11.256392,0,12,0,2,0
1,5.0,0.76,4,13.415666,0,11,1,2,0
1,5.0,0.79,3,6.200651,0,11,0,3,0
1,5.0,0.79,3,13.609442,0,15,1,2,0
1,5.0,0.79,3,10.828477,0,13,0,0,0
3,0.0,0.85,1,13.269282,1,23,0,1,0
1,5.0,0.82,2,12.255833,0,14,0,1,0
1,5.0,0.73,5,9.935646,0,23,0,3,0
0,62.8,0.2157,1,11.998559,0,3,0,2,1
0,0.0,0.85,1,8.759666,0,10,0,0,0
2,0.0,0.88,0,7.443904,0,16,0,2,0
1,5.0,0.7,6,12.417282,0,2,0,1,0
1,5.0,0.79,3,10.994107,0,19,1,2,0
1,5.0,0.7,6,12.661115,0,9,1,1,0
1,5.0,0.76,4,11.412402,0,11,0,0,0
3,0.0,0.85,1,10.539378,1,0,0,0,0
1,5.0,0.73,5,9.062649,0,22,1,2,0
2,0.0,0.82,2,11.834027,0,11,0,2,0
1,5.0,0.82,2,10.478265,0,18,0,1,0
3,0.0,0.88,0,11.806106,1,23,0,1,0
2,0.0,0.85,1,10.249272,0,0,0,1,0
3,0.0,0.76,4,13.143209,1,4,1,2,0
1,5.0,0.82,2,9.551364,0,14,0,3,0
1,5.0,0.73,5,12.267792,0,0,0,1,0
2,0.0,0.85,1,7.516123,0,9,0,3,0
2,0.0,0.85,1,11.153182,0,13,0,1,0
2,0.0,0.85,1,11.483008,0,12,1,2,0
2,0.0,0.85,1,8.186467,0,11,0,3,0
0,0.0,0.85,1,11.746289,0,8,0,1,0
3,0.0,0.85,1,12.725749,1,1,1,1,0
0,0.0,0.85,1,8.763981,0,8,0,1,0
0,0.0,0.85,1,7.028379,0,19,0,0,0
2,0.0,0.88,0,8.111604,0,10,1,3,0
2,0.0,0.88,0,9.139836,0,11,0,0,0
1,5.0,0.79,3,10.347436,0,12,1,0,0
0,0.0,0.85,1,11.706582,0,9,0,1,0
1,5.0,0.67,7,13.51819,0,17,0,2,0
1,5.0,0.82,2,12.46912,0,14,0,1,0
1,5.0,0.79,3,11.613197,0,8,0,1,0
3,0.0,0.88,0,12.957264,1,2,1,1,0
3,0.0,0.88,0,7.695617,1,5,0,1,0
0,0.0,0.85,1,11.437484,0,14,0,1,0
1,5.0,0.82,2,11.028307,0,18,0,1,0
2,0.0,0.85,1,11.55569,0,18,0,1,0
1,5.0,0.79,3,10.233162,0,11,0,3,0
3,0.0,0.85,1,10.974752,1,13,0,2,0
0,76.8,0.1718,4,13.511028,0,11,0,2,1
1,5.0,0.79,3,8.757825,0,17,0,3,0
0,65.6,0.079,0,10.235138,0,2,0,1,1
3,0.0,0.88,0,11.360658,1,18,0,1,0
2,0.0,0.85,1,11.054492,0,12,0,1,0
1,5.0,0.67,7,9.687483,0,13,0,0,0
3,0.0,0.85,1,13.329734,1,0,0,1,0
1,5.0,0.79,3,9.667561,0,20,1,2,0
1,5.0,0.76,4,13.411252,0,11,0,2,0
2,0.0,0.85,1,10.36932,0,10,0,1,0
3,0.0,0.85,1,11.404078,1,2,1,1,0
2,0.0,0.85,1,7.499052,0,10,1,2,0
1,5.0,0.76,4,8.995615,0,13,1,3,0
2,0.0,0.88,0,9.301986,0,2,0,0,0
1,5.0,0.7,6,12.116308,0,14,0,1,0
1,5.0,0.73,5,11.329368,0,12,0,1,0
1,5.0,0.82,2,10.922716,0,17,1,2,0
1,5.0,0.73,5,11.541715,0,10,0,0,0
1,5.0,0.79,3,9.681538,0,14,0,1,0
1,5.0,0.82,2,11.89991,0,11,0,1,0
1,5.0,0.73,5,10.341822,0,12,1,1,0
2,0.0,0.85,1,9.125501,0,10,1,0,0
1,5.0,0.76,4,12.448978,0,3,0,2,0
2,0.0,0.85,1,8.738838,0,18,0,3,0
1,5.0,0.73,5,11.482194,0,13,0,0,0
2,0.0,0.88,0,9.560101,0,9,0,2,0
2,0.0,0.85,1,8.657139,0,20,0,0,0
0,66.4,0.0701,10,9.577805,0,14,1,0,1
1,5.0,0.79,3,11.576909,0,13,1,1,0
3,0.0,0.88,0,12.658106,1,19,0,1,0
1,5.0,0.79,3,12.489117,0,1,1,1,0
0,0.0,0.85,1,10.468442,0,12,0,1,0
1,5.0,0.76,4,13.486126,0,22,0,2,0
1,5.0,0.7,6,10.907362,0,0,0,0,0
1,5.0,0.79,3,10.744953,0,20,0,1,0
2,0.0,0.88,0,10.482352,0,9,0,1,0
3,0.0,0.88,0,8.532011,1,10,0,1,0
2,0.0,0.85,1,12.009215,0,9,0,2,0
0,0.0,0.88,0,10.234893,0,19,0,1,0
1,5.0,0.67,7,11.597926,0,21,0,1,0
1,5.0,0.82,2,8.153635,0,20,0,2,0
1,5.0,0.73,5,13.715863,0,4,1,2,0
2,0.0,0.85,1,13.838696,0,19,0,1,0
1,5.0,0.76,4,9.912915,0,10,0,3,0
1,5.0,0.73,5,8.891864,0,23,1,3,0
2,0.0,0.85,1,7.926794,0,15,1,0,0
0,0.0,0.88,0,12.416519,0,15,0,2,0
1,5.0,0.79,3,8.728407,0,9,0,3,0
0,0.0,0.85,1,10.696697,0,15,0,3,0
2,0.0,0.85,1,9.037696,0,14,0,0,0
1,5.0,0.73,5,11.566713,0,12,1,0,0
0,0.0,0.85,1,8.415234,0,20,0,0,0
1,5.0,0.79,3,9.435972,0,13,0,1,0
2,0.0,0.88,0,8.539121,0,11,0,0,0
2,0.0,0.85,1,10.596044,0,10,0,1,0
0,0.0,0.85,1,11.537891,0,19,0,1,0
2,0.0,0.88,0,8.410668,0,16,1,3,0
1,5.0,0.73,5,12.878734,0,10,0,1,0
1,5.0,0.82,2,12.470336,0,11,0,1,0
1,5.0,0.79,3,10.279239,0,13,0,2,0
1,5.0,0.82,2,10.844123,0,4,0,1,0
1,5.0,0.73,5,11.85125,0,12,0,2,0
1,5.0,0.79,3,11.154427,0,11,0,0,0
1,5.0,0.82,2,12.06875,0,14,1,2,0
1,5.0,0.79,3,12.796168,0,10,0,1,0
1,5.0,0.65,11,11.309461,0,10,1,0,0
1,5.0,0.82,2,7.139763,0,18,0,3,0
2,0.0,0.85,1,11.844587,0,20,0,2,0
2,0.0,0.88,0,13.931418,0,14,0,0,0
2,0.0,0.85,1,11.993363,0,14,1,2,0
2,0.0,0.85,1,10.677548,0,12,0,1,0
1,5.0,0.82,2,10.16622,0,8,0,1,0
1,5.0,0.73,5,11.654125,0,15,0,2,0
2,0.0,0.88,0,8.582441,0,16,0,0,0
1,5.0,0.67,7,13.151202,0,13,0,2,0
1,5.0,0.79,3,9.523088,0,20,0,0,0
1,5.0,0.82,2,13.366904,0,9,0,2,0
2,0.0,0.88,0,8.110788,0,17,0,0,0
0,0.0,0.88,0,6.711205,0,5,0,1,0
2,0.0,0.85,1,8.354197,0,11,0,3,0
1,5.0,0.82,2,11.045986,0,2,0,0,0
2,0.0,0.88,0,9.998115,0,12,0,2,0
3,0.0,0.88,0,12.875511,1,4,1,1,0
3,0.0,0.88,0,13.418365,1,14,0,2,0
0,77.0,0.0916,0,11.120728,0,0,0,3,1
3,0.0,0.88,0,12.953872,1,23,1,1,0
3,0.0,0.88,0,11.911195,1,5,0,2,0
1,5.0,0.65,11,13.166134,0,15,0,1,0
2,0.0,0.88,0,11.194461,0,8,0,1,0
1,5.0,0.82,2,4.215529,0,21,1,0,0
1,5.0,0.73,5,11.647598,0,12,0,0,0
0,0.0,0.85,1,9.440319,0,18,0,0,0
1,5.0,0.82,2,11.842919,0,21,0,1,0
1,5.0,0.7,6,8.095562,0,14,1,3,0
3,0.0,0.85,1,11.864725,1,2,0,1,0
1,5.0,0.82,2,11.497901,0,20,0,1,0
1,5.0,0.65,12,9.848236,0,23,0,1,0
2,0.0,0.85,1,9.013168,0,14,0,0,0
1,5.0,0.82,2,13.042437,0,14,1,1,0
1,5.0,0.76,4,10.349925,0,14,1,1,0
1,5.0,0.7,6,13.109119,0,14,0,1,0
3,0.0,0.85,1,8.39498,1,19,0,1,0
1,5.0,0.79,3,11.418751,0,1,0,1,0
2,0.0,0.85,1,10.174637,0,17,0,1,0
2,0.0,0.85,1,10.743392,0,17,0,1,0
1,5.0,0.7,6,12.280256,0,13,0,1,0
2,0.0,0.85,1,9.862044,0,13,0,1,0
2,0.0,0.88,0,9.830607,0,12,1,0,0
2,0.0,0.85,1,7.101841,0,7,0,3,0
2,0.0,0.85,1,10.728978,0,13,1,1,0
0,0.0,0.85,1,8.784087,0,17,0,2,0
2,0.0,0.85,1,9.003874,0,22,0,0,0
1,5.0,0.65,10,9.726982,0,11,0,0,0
3,0.0,0.88,0,12.179255,1,23,0,1,0
0,0.0,0.85,1,11.745281,0,11,1,1,0
1,5.0,0.79,3,10.970797,0,16,0,1,0
1,5.0,0.79,3,10.07447,0,19,1,0,0
0,0.0,0.85,1,9.899927,0,18,0,0,0
1,5.0,0.7,6,8.716629,0,13,0,3,0
3,0.0,0.88,0,12.012893,1,23,0,1,0
0,56.5,0.1202,1,13.940391,0,11,0,1,1
3,0.0,0.85,1,12.541758,1,10,1,1,0
1,5.0,0.79,3,10.612355,0,17,0,0,0
0,0.0,0.85,1,11.245092,0,17,0,1,0
1,5.0,0.7,6,10.389844,0,15,0,1,0
1,5.0,0.79,3,12.70586,0,15,0,1,0
1,5.0,0.79,3,11.067469,0,12,0,0,0
2,0.0,0.88,0,11.407164,0,11,1,2,0
1,5.0,0.73,5,13.049296,0,13,1,1,0
1,5.0,0.82,2,10.381712,0,19,0,1,0
1,5.0,0.79,3,8.655981,0,8,1,2,0
3,0.0,0.76,4,11.531155,1,23,0,0,0
2,0.0,0.85,1,9.698617,0,15,1,1,0
3,0.0,0.88,0,8.51542,1,0,0,3,0
3,0.0,0.88,0,13.623643,1,20,0,2,0
2,0.0,0.85,1,8.38916,0,5,0,0,0
0,0.0,0.85,1,8.571575,0,19,1,1,0
2,0.0,0.85,1,8.485519,0,11,0,0,0
1,5.0,0.79,3,9.309893,0,14,0,1,0
1,5.0,0.79,3,9.995568,0,11,0,0,0
1,5.0,0.82,2,13.06605,0,12,0,2,0
1,5.0,0.73,5,9.520751,0,17,0,3,0
1,5.0,0.79,3,11.444084,0,10,1,1,0
2,0.0,0.88,0,8.205538,0,13,0,0,0
1,5.0,0.82,2,9.22118,0,14,1,3,0
1,5.0,0.82,2,10.813765,0,6,0,2,0
3,0.0,0.85,1,10.316452,1,23,0,1,0
1,5.0,0.79,3,5.910607,0,9,1,1,0
1,5.0,0.7,6,12.634467,0,13,1,1,0
1,5.0,0.82,2,9.956907,0,15,0,0,0
1,5.0,0.67,7,14.212509,0,18,1,2,0
2,0.0,0.85,1,7.756538,0,18,1,3,0
1,5.0,0.7,6,12.731291,0,10,0,1,0
1,5.0,0.67,7,13.555117,0,13,0,2,0
0,0.0,0.85,1,13.710842,0,0,0,2,0
2,0.0,0.88,0,9.187334,0,9,0,1,0
3,0.0,0.85,1,12.871023,1,2,0,1,0
1,5.0,0.79,3,13.552177,0,11,0,2,0
3,0.0,0.88,0,11.816585,1,23,1,1,0
2,0.0,0.85,1,9.493352,0,18,0,1,0
2,0.0,0.88,0,8.006624,0,15,0,0,0
2,0.0,0.85,1,11.812123,0,7,0,2,0
2,0.0,0.88,0,8.901932,0,15,0,0,0
1,5.0,0.7,6,8.913993,0,14,0,3,0
1,5.0,0.73,5,11.148444,0,0,1,0,0
1,5.0,0.82,2,11.18607,0,23,1,1,0
2,0.0,0.88,0,8.847269,0,14,0,0,0
3,0.0,0.88,0,12.163277,1,1,0,1,0
0,0.0,0.85,1,12.9296,0,2,0,2,0
1,5.0,0.79,3,11.153004,0,22,0,0,0
1,69.6,0.2485,2,2.617396,0,12,0,3,1
1,5.0,0.76,4,12.725036,0,16,1,1,0
3,0.0,0.88,0,11.872328,1,0,1,0,0
0,0.0,0.85,1,11.659315,0,11,1,0,0
1,5.0,0.79,3,10.863371,0,20,0,1,0
2,0.0,0.85,1,9.51174,0,19,1,0,0
2,0.0,0.85,1,9.89763,0,10,1,1,0
2,0.0,0.88,0,8.993812,0,10,1,0,0
1,5.0,0.73,5,9.800913,0,15,1,3,0
3,0.0,0.85,1,11.961772,1,1,1,0,0
0,0.0,0.85,1,13.391209,0,17,0,1,0
1,5.0,0.7,6,13.280203,0,13,0,2,0
1,5.0,0.82,2,13.46287,0,13,0,2,0
1,5.0,0.7,6,11.462051,0,0,0,1,0
2,0.0,0.88,0,12.216135,0,22,1,1,0
1,5.0,0.7,6,13.480765,0,13,0,2,0
1,5.0,0.7,6,12.848109,0,13,0,1,0
0,0.0,0.85,1,10.10809,0,13,0,0,0
1,5.0,0.79,3,8.526191,0,21,1,3,0
1,5.0,0.79,3,10.787128,0,14,0,2,0
1,5.0,0.79,3,11.527323,0,12,0,1,0
1,5.0,0.7,6,10.035317,0,3,1,0,0
2,0.0,0.85,1,7.650811,0,16,0,1,0
1,40.4,0.1911,4,17.083533,0,11,1,2,1
2,0.0,0.88,0,10.48221,0,8,0,1,0
2,0.0,0.88,0,7.700472,0,13,0,0,0
2,0.0,0.7,6,8.537466,0,7,0,0,0
2,0.0,0.88,0,9.517173,0,17,1,0,0
1,5.0,0.7,6,13.010432,0,14,0,1,0
1,5.0,0.79,3,11.356467,0,18,1,1,0
3,0.0,0.85,1,12.748899,1,16,0,1,0
2,0.0,0.88,0,7.931119,0,14,0,0,0
3,0.0,0.82,2,12.20117,1,2,0,0,0
0,0.0,0.85,1,10.86921,0,12,0,1,0
2,0.0,0.88,0,8.851537,0,14,0,0,0
1,5.0,0.76,4,11.549878,0,20,1,2,0
1,5.0,0.7,6,10.98433,0,12,0,0,0
2,0.0,0.88,0,8.17717,0,16,0,0,0
2,0.0,0.85,1,9.234986,0,10,0,0,0
1,5.0,0.82,2,8.614115,0,15,0,0,0
1,5.0,0.76,4,10.889403,0,15,1,0,0
3,0.0,0.85,1,11.798471,1,10,1,1,0
2,0.0,0.85,1,8.000621,0,12,0,0,0
2,0.0,0.85,1,8.336067,0,16,1,3,0
1,5.0,0.79,3,11.576969,0,21,0,1,0
2,0.0,0.85,1,9.141161,0,14,0,0,0
2,0.0,0.85,1,10.419769,0,8,0,2,0
1,5.0,0.65,12,11.258345,0,19,0,0,0
0,0.0,0.85,1,13.286889,0,17,1,2,0
3,0.0,0.88,0,12.131289,1,18,0,2,0
2,0.0,0.85,1,9.377256,0,11,0,0,0
0,0.0,0.85,1,11.848701,0,18,0,1,0
1,5.0,0.73,5,10.420769,0,18,0,0,0
1,5.0,0.82,2,11.094998,0,13,0,1,0
1,5.0,0.79,3,10.971799,0,13,1,0,0
1,45.9,0.0794,1,3.597038,0,17,0,1,1
2,0.0,0.85,1,9.707966,0,16,0,0,0
0,0.0,0.85,1,10.800908,0,13,0,2,0
2,0.0,0.85,1,8.855796,0,18,0,0,0
1,5.0,0.82,2,10.608049,0,11,0,2,0
3,0.0,0.88,0,10.942468,1,14,0,1,0
1,5.0,0.79,3,10.172325,0,20,0,1,0
3,0.0,0.85,1,8.959854,1,16,1,3,0
0,0.0,0.88,0,11.437897,0,15,0,1,0
3,0.0,0.88,0,12.309888,1,12,0,1,0
